id,age,age_group,race,dins,primary_crime,crime_class,min_years,min_months,max_years,max_months,severity,official_crime_type,decision
"2897","41","40+","B","2","ROBBERY-3","D","2","0","4","0","D1","CVO","NO"
"2898","44","40+","B","1","MURDER-2","A","20","0","99","99","A1C1 ","VFO","YES"
"2899","22","<25","B","1","BURGLARY-2","C","1","6","3","0","C1D1E1","VFO","NO"
"2900","30","30-39","W","1","BURGLARY-3","D","2","0","4","0","D1  ","PDO","YES"
"2901","48","40+","W","3","AGGRAVATED DWI","E","1","0","3","0","E1","PDO","NO"
"2902","53","40+","W","1","DWI 2ND OFF","E","1","0","3","0","E1E1","PDO","NO"
"2903","25","25-29","B","2","CPCS-3 >79","B","5","1","6","0","B1D1 ","PDO","NO"
"2904","44","40+","B","3","ATT ARSON-2","C","5","1","6","0","C1E1","VFO","NO"
"2905","46","40+","B","3","GRAND LARCENY-4","E","1","6","3","0","E1","PDO","NO"
"2906","26","25-29","B","1","SEX TRAFFICKING","B","3","0","9","0","B1","PDO","NO"
"2907","28","25-29","B","2","CPW-3/NON-VFO","D","2","6","5","0","D1","CVO","NO"
"2908","29","25-29","W","1","ATT CPW-2 >78","D","2","0","4","0","D1D1B1","VFO","NO"
"2909","28","25-29","B","3","CPW-2 >78","C","6","0","7","0","C1","VFO","NO"
"2910","30","30-39","B","4","CPCS-5 >79","D","2","1","2","6","D1","PDO","NO"
"2911","44","40+","B","4","ROBBERY-3","D","2","6","5","0","D1","CVO","NO"
"2912","37","30-39","B","3","CRIM CONTEMPT-1","E","1","6","3","0","E1E1","PDO","NO"
"2913","26","25-29","B","1","ROBBERY-1 >78","B","6","7","7","0","D1B1","VFO","NO"
"2914","56","40+","W","4","ATT BURGLARY-3","E","1","6","5","11","E1","PDO","NO"
"2915","20","<25","H","1","GRD LRCNY AUTO3","D","2","0","6","0","D1","PDO","NO"
"2916","51","40+","B","2","AGGR CRIM CNTPT","D","2","0","4","0","D1","PDO","NO"
"2917","38","30-39","B","2","ATT ROBBERY-3","E","1","6","3","0","E1","CVO","NO"
"2918","32","30-39","B","2","ATT ASSAULT-2","E","2","0","4","0","E1","VFO","NO"
"2919","35","30-39","W","1","BURGLARY-3","D","3","0","6","0","D1D1","PDO","NO"
"2920","39","30-39","H","5","ATT ROBBERY-3","E","2","0","4","0","E1","CVO","NO"
"2921","27","25-29","H","1","ATT ASSAULT-1 >96","C","6","0","7","0","C1D1 ","VFO","NO"
"2922","37","30-39","W","1","BURGLARY-2","C","2","11","4","0","D1D1C1","VFO","NO"
"2923","38","30-39","W","2","ATT BURGLARY-2","D","4","3","5","0","D1D1","VFO","NO"
"2924","33","30-39","H","1","MURDER-2","A","15","0","99","99","A1","VFO","NO"
"2925","51","40+","B","3","MANSLTER1>78'","B","20","0","99","99","B1","VFO","NO"
"2926","47","40+","W","1","GRAND LARCENY-4","E","1","4","4","0","E1E1D1","PDO","YES"
"2927","41","40+","B","2","CSCS-4 >79","C","12","6","25","0","B1C1","PDO","NO"
"2928","33","30-39","H","1","CRIM CONTEMPT-1","E","1","6","3","0","E1","PDO","NO"
"2929","38","30-39","B","3","AGGR UNLIC OP 1","E","2","0","6","0","E1E1E1","PDO","NO"
"2930","37","30-39","O","1","VEH MANSLTER-1'","C","3","0","9","0","C1D1","CVO","NO"
"2931","48","40+","W","2","DWI 3RD/SUBSQNT","D","1","4","4","0","D1","PDO","NO"
"2932","45","40+","H","4","CPW-3/NON-VFO","D","2","0","4","0","D1","CVO","NO"
"2933","58","40+","B","1","ROBBERY-3","D","2","0","4","0","D1","CVO","NO"
"2934","52","40+","W","1","ATT MURDER-2","B","15","5","18","0","B1B1D1","VFO","NO"
"2935","46","40+","B","2","ATT ASSAULT-1 >96","C","16","0","99","99","C1C1","VFO","NO"
"2936","20","<25","B","1","ASSAULT-2","D","1","8","3","0","D1","VFO","NO"
"2937","40","40+","B","1","RAPE-1 >78","B","17","1","20","0","B1D1","VFO","NO"
"2938","45","40+","B","4","CRIM CONTEMPT-1","E","1","6","3","0","E1","PDO","NO"
"2939","40","40+","B","1","ATT GRAND LARCENY-2","D","1","0","3","0","D1  ","PDO","YES"
"2940","51","40+","B","2","DWI 2ND OFF","E","1","4","4","0","E2","PDO","NO"
"2941","29","25-29","W","1","CP FORG INST-2","D","1","0","3","0","D1E1E1","PDO","NO"
"2942","40","40+","B","3","ATT CPW-2 >78","D","4","3","5","0","D1D1 ","VFO","NO"
"2943","32","30-39","B","2","CPW-2 >78","C","12","0","14","0","C1","VFO","NO"
"2944","23","<25","B","1","CONSPIRACY-4","E","2","6","3","0","E1D1","PDO","NO"
"2945","35","30-39","W","1","DWI 3RD/SUBSQNT","D","2","0","6","0","D1D1D1","PDO","NO"
"2946","30","30-39","B","2","DWI 2ND OFF","E","2","1","3","0","E1C1 ","PDO","NO"
"2947","64","40+","W","1","GRAND LARCENY-1","B","3","4","10","0","B1","PDO","NO"
"2948","45","40+","W","5","ATT BURGLARY-2","D","2","6","3","0","D1E1","VFO","NO"
"2949","47","40+","W","4","DWI 2ND OFF","E","1","4","4","0","E1","PDO","NO"
"2950","36","30-39","B","2","CPCS-4 >79","C","8","7","9","6","D2B1C1","PDO","NO"
"2951","41","40+","O","1","ATT ARSON-3","D","1","0","3","0","D1  ","CVO","YES"
"2952","44","40+","H","2","ATT ROBBERY-1 >78","C","8","7","9","6","D1C1 ","VFO","NO"
"2953","26","25-29","B","1","CRIM CONTEMPT-1","E","1","6","3","0","E1","PDO","NO"
"2954","53","40+","W","1","UNLAW IMPRIS-1","E","1","0","3","0","E2","CVO","NO"
"2955","23","<25","B","2","CPCS-3 >79","B","1","8","2","0","B1  ","PDO","NO"
"2956","24","<25","W","1","BURGLARY-3","D","3","6","4","0","D1C2D1","PDO","NO"
"2957","55","40+","W","1","ARSON-2","B","20","0","99","99","A4+B4+C1","VFO","NO"
"2958","32","30-39","B","2","CPW-3/NON-VFO","D","1","0","3","0","D1","CVO","NO"
"2959","38","30-39","B","2","CPCS-4 >79","C","2","11","3","6","C1","PDO","NO"
"2960","28","25-29","B","1","BURGLARY-3","D","2","0","4","0","D1E1","PDO","NO"
"2961","44","40+","B","2","ATT CPW-3/NON-VFO","E","1","6","3","0","E1","CVO","NO"
"2962","31","30-39","B","1","GRAND LARCENY-3","D","2","0","4","0","D1  ","PDO","YES"
"2963","45","40+","B","1","MURDER-2","A","25","0","99","99","A1","VFO","NO"
"2964","42","40+","B","1","IDENTITY THEFT1","D","3","6","7","0","D1D1D1","PDO","NO"
"2965","36","30-39","B","1","ROBBERY-1 >78","B","19","9","31","0","B1B2C1","VFO","NO"
"2966","47","40+","B","1","CRIM CONTEMPT-1","E","1","0","3","0","E1","PDO","NO"
"2967","38","30-39","B","1","AGGR ASSAULT","B","20","0","40","0","B1B1E1","VFO","NO"
"2968","35","30-39","B","3","CPW-2 >78","C","7","8","9","0","C1D1 ","VFO","NO"
"2969","57","40+","B","5","BURGLARY-3","D","2","0","4","10","D1","PDO","NO"
"2970","24","<25","W","1","CRIM NEG HOM","E","1","4","4","0","E1D1","CVO","NO"
"2971","27","25-29","B","2","CPW-2 >78","C","4","3","5","0","C1","VFO","NO"
"2972","48","40+","B","3","ROBBERY-3","D","3","6","7","0","D1","CVO","NO"
"2973","19","<25","H","1","GRD LRCNY AUTO3","D","1","4","4","0","D1","PDO","NO"
"2974","50","40+","H","3","CPW-3/NON-VFO","D","2","6","5","0","D1","CVO","NO"
"2975","27","25-29","W","1","USE CHLD SX PFM","C","5","6","6","6","C1E1E1","CVO","NO"
"2976","50","40+","B","4","ATT ROBBERY-3","E","2","0","4","0","E1","CVO","NO"
"2977","30","30-39","W","1","DWI 2ND OFF","E","1","0","3","0","E1","PDO","NO"
"2978","49","40+","B","4","GRAND LARCENY-4","E","1","6","3","0","E1","PDO","NO"
"2979","40","40+","B","3","CPW-3/NON-VFO","D","2","0","4","0","D1","CVO","NO"
"2980","36","30-39","B","1","MURDER-2","A","15","0","99","99","A1B1 ","VFO","YES"
"2981","42","40+","H","2","ROBBERY-1 >78","B","14","4","16","6","B1E1","VFO","NO"
"2982","49","40+","H","1","MURDER-2","A","25","0","99","99","A1  ","VFO","YES"
"2983","32","30-39","B","2","ATT CSCS-3 >79","C","4","3","5","0","C1  ","PDO","NO"
"2984","51","40+","W","1","CRIM CONTEMPT-1","E","1","0","3","0","E1","PDO","NO"
"2985","26","25-29","B","2","CPW-3/NON-VFO","D","2","6","5","0","D1","CVO","NO"
"2986","21","<25","B","1","CPSP-3","D","1","0","4","3","D1D1","PDO","NO"
"2987","24","<25","B","1","BURGLARY-3","D","1","0","3","0","D1","PDO","NO"
"2988","50","40+","O","5","BURGLARY-3","D","2","0","4","0","D1B1","PDO","NO"
"2989","51","40+","H","3","BURGLARY-3","D","2","0","4","0","D1","PDO","NO"
"2990","43","40+","H","2","BURGLARY-3","D","1","0","3","0","D1","PDO","NO"
"2991","43","40+","W","1","GRAND LARCENY-2","C","2","8","8","0","C2D4+E4+","PDO","YES"
"2992","51","40+","B","4","BURGLARY-3","D","3","6","7","0","D1B1","PDO","NO"
"2993","52","40+","B","2","ROBBERY-2 >78","C","6","0","7","0","C1","VFO","NO"
"2994","31","30-39","B","2","ATT ASSAULT-2","E","1","6","3","0","E1E1","VFO","NO"
"2995","22","<25","B","1","ROBBERY-2 >78","C","4","3","5","0","C1E1 ","VFO","NO"
"2996","34","30-39","H","2","CSCS-3 >79","B","1","8","3","0","E1B1B1","PDO","NO"
"2997","42","40+","H","2","CPW-3/NON-VFO","D","2","0","6","0","D1","CVO","NO"
"2998","37","30-39","H","3","AGGR CRIM CNTPT","D","2","0","4","0","D1","PDO","NO"
"2999","28","25-29","W","2","BURGLARY-2","C","6","10","8","0","C1E1 ","VFO","NO"
"3000","45","40+","W","3","BURGLARY-3","D","1","4","4","0","D1D1 ","PDO","YES"
"3001","30","30-39","B","1","BURGLARY-3","D","1","4","4","0","D2  ","PDO","YES"
"3002","22","<25","W","1","BURGLARY-3","D","1","4","4","0","D1  ","PDO","YES"
"3003","29","25-29","O","1","BURGLARY-3","D","2","0","6","0","D1E1 ","PDO","YES"
"3004","32","30-39","H","3","BURGLARY-3","D","3","6","7","0","D1","PDO","NO"
"3005","30","30-39","B","1","MANSLTER1>78'","B","12","10","15","0","B1C1E1","VFO","NO"
"3006","25","25-29","W","1","ROBBERY-2 >78","C","4","3","5","0","C1E1 ","VFO","NO"
"3007","25","25-29","W","1","ATT BURGLARY-2","D","2","1","3","0","E1D1","VFO","NO"
"3008","30","30-39","B","2","SOR VIOL 1ST>07","E","1","0","3","0","E1","CVO","NO"
"3009","20","<25","B","1","ROBBERY-2 >78","C","2","11","4","0","D1C1 ","VFO","NO"
"3010","27","25-29","W","1","COMP TRESPASS","E","1","0","3","0","E1  ","PDO","YES"
"3011","46","40+","W","2","AGGR UNLIC OP 1","E","1","0","3","0","E1","PDO","NO"
"3012","28","25-29","B","1","IDENTITY THEFT1","D","4","0","8","0","C1D1E1","PDO","YES"
"3013","49","40+","B","3","FALS BUS REC-1","E","3","6","7","0","D1E4+E2","PDO","NO"
"3014","59","40+","H","3","ATT ASSAULT-2","E","1","6","3","0","E1","VFO","NO"
"3015","49","40+","W","1","DWI 3RD/SUBSQNT","D","1","0","3","0","D1E1 ","PDO","YES"
"3016","55","40+","B","5","CPSP-4","E","2","0","4","0","E2E1","PDO","NO"
"3017","55","40+","B","3","ATT ROBBERY-2 >78","D","12","0","99","99","D2","VFO","NO"
"3018","50","40+","B","1","RAPE-2","D","10","0","20","0","D4+E4+E1","CVO","NO"
"3019","32","30-39","W","1","GRAND LARCENY-4","E","2","0","4","0","E1  ","PDO","YES"
"3020","19","<25","W","1","PRISON CONTR-1","D","1","0","3","0","D1","PDO","NO"
"3021","32","30-39","W","1","AGG FAMILY OFF","E","1","6","3","0","E1E1","PDO","NO"
"3022","46","40+","W","2","ROBBERY-1 >78","B","12","10","15","0","B1D1 ","VFO","NO"
"3023","53","40+","W","2","ATT ROBBERY-3","E","1","6","3","0","E1","CVO","NO"
"3024","60","40+","W","4","ATT ASSAULT-2","E","1","6","3","0","E1","VFO","NO"
"3025","29","25-29","W","2","BURGLARY-2","C","5","1","6","0","C1  ","VFO","NO"
"3026","42","40+","H","1","ROBBERY-1 >78","B","20","0","40","0","B4+B1C1","VFO","NO"
"3027","36","30-39","W","1","DWI 3RD/SUBSQNT","D","1","0","3","0","D1E1 ","PDO","NO"
"3028","20","<25","B","1","ROBBERY-3","D","2","0","6","0","D1B1","CVO","NO"
"3029","25","25-29","H","1","BURGLARY-3","D","4","4","10","0","D1D1 ","PDO","YES"
"3030","23","<25","B","1","CPSP-4","E","2","0","4","0","E1","PDO","NO"
"3031","38","30-39","W","1","DWI 3RD/SUBSQNT","D","1","8","5","0","D1","PDO","NO"
"3032","51","40+","H","2","CPW-3/NON-VFO","D","2","0","4","0","D1","CVO","NO"
"3033","54","40+","W","1","DWI 3RD/SUBSQNT","D","1","0","3","0","D1  ","PDO","YES"
"3034","42","40+","W","3","ATT BURGLARY-3","E","1","6","3","0","E1","PDO","NO"
"3035","38","30-39","W","1","DWI 3RD/SUBSQNT","D","1","0","3","0","D1  ","PDO","YES"
"3036","19","<25","B","1","ROBBERY-3","D","1","0","3","0","D1","CVO","NO"
"3037","34","30-39","W","2","DWI 2ND OFF","E","1","0","3","0","E1","PDO","NO"
"3038","48","40+","B","2","ATT ROBBERY-2 >78","D","12","0","99","99","D1","VFO","NO"
"3039","24","<25","H","2","BURGLARY-3","D","2","0","4","0","D1","PDO","NO"
"3040","62","40+","H","1","ATT CPCS-3 >79","C","3","0","9","0","C1","PDO","YES"
"3041","23","<25","B","2","CPCS-5 >79","D","1","3","1","6","D1","PDO","YES"
"3042","38","30-39","B","2","ROBBERY-3","D","3","0","5","0","D1","CVO","NO"
"3043","24","<25","B","1","CSCS-3 >79","B","6","10","8","0","B1B1E1","PDO","NO"
"3044","59","40+","B","1","BURGLARY-3","D","2","0","4","0","D1  ","PDO","NO"
"3045","56","40+","B","3","GRAND LARCENY-3","D","2","0","4","0","D1","PDO","NO"
"3046","28","25-29","W","1","BURGLARY-3","D","1","0","3","0","D1","PDO","NO"
"3047","50","40+","B","4","ATT BURGLARY-2","D","12","0","99","99","D1","VFO","NO"
"3048","46","40+","W","5","BURGLARY-3","D","3","0","6","0","D1","PDO","NO"
"3049","51","40+","W","2","DWI 2ND OFF","E","1","4","4","0","E1","PDO","NO"
"3050","24","<25","H","1","ATT ASSAULT-1 >96","C","4","5","3","0","C1E1","VFO","NO"
"3051","50","40+","H","5","ROBBERY-3","D","3","6","7","0","D1","CVO","NO"
"3052","43","40+","H","1","CRIM CONTEMPT-1","E","1","0","3","0","E1E1","PDO","NO"
"3053","25","25-29","B","1","ASSAULT-2","D","2","6","4","0","E1E1D1","VFO","NO"
"3054","40","40+","B","1","MURDER-2","A","20","0","99","99","A1D1","VFO","NO"
"3055","52","40+","B","4","BURGLARY-3","D","3","6","7","0","D1","PDO","NO"
"3056","28","25-29","B","1","ROBBERY-2 >78","C","6","0","7","0","C1D1","VFO","NO"
"3057","52","40+","B","4","BURGLARY-3","D","4","11","8","0","D1E1C1","PDO","NO"
"3058","44","40+","B","5","BURGLARY-2","C","4","3","5","0","C2  ","VFO","NO"
"3059","32","30-39","B","4","ATT CPW-3/NON-VFO","E","1","6","3","0","E1","CVO","NO"
"3060","22","<25","H","1","ATT ASSAULT-1 >96","C","3","5","4","0","C1C1C2","VFO","NO"
"3061","24","<25","W","1","ROBBERY-3","D","2","0","4","0","D1","CVO","NO"
"3062","31","30-39","B","1","CPW-2 >78","C","6","0","7","0","C1D1","VFO","NO"
"3063","24","<25","B","1","ATT ASSAULT-1 >96","C","3","5","4","0","C1C1C1","VFO","NO"
"3064","21","<25","B","1","ATT BURGLARY-2","D","4","3","5","0","D1D1 ","VFO","NO"
"3065","39","30-39","B","1","MURDER-2","A","20","0","99","99","A1","VFO","NO"
"3066","21","<25","B","1","CP FORG INST-2","D","1","0","3","0","D1","PDO","NO"
"3067","39","30-39","W","1","DWI 2ND OFF","E","1","0","3","0","E1","PDO","NO"
"3068","49","40+","W","1","DWI 3RD/SUBSQNT","D","1","0","3","0","D1","PDO","NO"
"3069","33","30-39","B","2","RECK ENDANG-1","D","2","0","4","0","D1","CVO","NO"
"3070","31","30-39","H","1","VEH MANSLTER-1'","C","3","0","9","0","C1","CVO","NO"
"3071","27","25-29","H","1","ATT BURGLARY-2","D","2","0","4","0","D1E1D1","VFO","NO"
"3072","28","25-29","W","2","ASSAULT-2","D","6","2","9","0","C1E1D1","VFO","NO"
"3073","50","40+","B","6","CPW-3/NON-VFO","D","2","6","5","0","D1  ","CVO","YES"
"3074","31","30-39","B","3","ATT CPW-2 >78","D","4","3","5","0","D1D1","VFO","NO"
"3075","48","40+","B","5","ATT ROBBERY-3","E","1","6","3","0","E1","CVO","NO"
"3076","48","40+","W","1","ATT ASSAULT-2","E","1","4","4","0","E1E1","VFO","NO"
"3077","47","40+","B","3","ROBBERY-3","D","6","11","7","6","D1E1","CVO","NO"
"3078","49","40+","W","1","AG VEH HOMICIDE","B","5","0","15","0","B4+C4+C1","CVO","NO"
"3079","30","30-39","B","2","ASSAULT-2","D","5","1","6","0","D1C1E1","VFO","NO"
"3080","20","<25","O","1","ROBBERY-3","D","1","0","3","0","D1","CVO","NO"
"3081","38","30-39","B","1","CPW-3/NON-VFO","D","1","8","3","0","D1D1","CVO","NO"
"3082","21","<25","W","1","CPW-3/NON-VFO","D","1","0","3","0","D1  ","CVO","YES"
"3083","30","30-39","B","1","CP FORG INST-2","D","3","5","6","0","D1D1","PDO","NO"
"3084","33","30-39","W","1","GRAND LARCENY-4","E","5","1","6","0","C1E1","PDO","NO"
"3085","55","40+","W","4","GRAND LARCENY-4","E","2","0","4","0","E1  ","PDO","YES"
"3086","30","30-39","H","1","ASSAULT-1 >96","B","5","6","6","6","B1B1B1","VFO","NO"
"3087","24","<25","B","2","CPW-3/NON-VFO","D","2","0","4","0","D1","CVO","NO"
"3088","58","40+","B","1","AGGRAV DWI-1 PR","E","1","0","3","0","E1  ","PDO","YES"
"3089","33","30-39","B","2","ROBBERY-3","D","2","0","4","0","D1D1","CVO","NO"
"3090","44","40+","B","3","ROBBERY-3","D","2","0","4","0","D1E1 ","CVO","YES"
"3091","36","30-39","W","3","ROBBERY-2 >78","C","6","7","3","0","C1E1","VFO","NO"
"3092","34","30-39","W","2","SOR VIOL 1ST>07","E","1","6","3","0","E1E1","CVO","NO"
"3093","43","40+","W","1","SOR VIOL 1ST>07","E","1","4","4","0","E1E1","CVO","NO"
"3094","41","40+","W","3","BURGLARY-3","D","3","6","7","0","D2","PDO","NO"
"3095","44","40+","W","2","CPSP-4","E","2","0","4","0","E1","PDO","NO"
"3096","41","40+","W","1","VEH ASSAULT-2","E","1","0","3","0","E1","CVO","NO"
"3097","54","40+","W","2","BURGLARY-3","D","2","0","4","0","D1E1E1","PDO","NO"
"3098","25","25-29","W","1","CPSP-4","E","1","0","4","0","E1E1","PDO","NO"
"3099","26","25-29","W","1","BURGLARY-3","D","1","6","6","0","D1E1","PDO","NO"
"3100","53","40+","W","1","ATT IDENTITY THEFT1","E","1","6","3","0","E1","PDO","NO"
"3101","40","40+","B","2","ATT ASSAULT-2","E","2","0","4","0","E1","VFO","NO"
"3102","33","30-39","B","1","AUTO STRIP-2","E","1","4","4","0","E1","PDO","NO"
"3103","26","25-29","B","1","CSCS-4 >79","C","4","3","5","0","C1E1D1","PDO","NO"
"3104","31","30-39","W","1","BURGLARY-3","D","2","0","4","0","D1D1","PDO","NO"
"3105","45","40+","B","6","ROBBERY-3","D","3","6","7","0","D1","CVO","NO"
"3106","30","30-39","B","3","CPW-3/NON-VFO","D","2","0","4","0","D1","CVO","NO"
"3107","22","<25","B","1","ATT CPW-3/NON-VFO","E","1","6","3","0","E1","CVO","NO"
"3108","38","30-39","O","3","ATT BURGLARY-3","E","2","0","4","0","E1","PDO","NO"
"3109","23","<25","B","1","ATT CPW-3/NON-VFO","E","1","6","3","0","E1","CVO","NO"
"3110","43","40+","W","4","ATT ROBBERY-3","E","2","0","4","0","E1","CVO","NO"
"3111","43","40+","B","1","AGGR CRIM CNTPT","D","1","0","3","0","D1","PDO","NO"
"3112","50","40+","H","2","ATT ROBBERY-1 >78","C","25","0","99","99","C1  ","VFO","YES"
"3113","44","40+","H","1","MURDER-2","A","22","6","99","99","A1B1 ","VFO","YES"
"3114","48","40+","B","4","BURGLARY-3","D","2","6","5","0","D1","PDO","NO"
"3115","25","25-29","B","1","BURGLARY-3","D","5","0","10","0","D1D1D1","PDO","YES"
"3116","39","30-39","B","4","ATT ROBBERY-2 >78","D","2","6","3","0","D1E1","VFO","NO"
"3117","21","<25","H","1","ATT ROBBERY-2 >78","D","2","6","3","0","D1D1","VFO","NO"
"3118","23","<25","B","2","BURGLARY-3","D","2","6","5","0","D1","PDO","NO"
"3119","51","40+","W","1","DWI 2ND OFF","E","1","0","3","0","E1  ","PDO","YES"
"3120","53","40+","B","3","GRAND LARCENY-4","E","15","0","99","99","E1E1","PDO","NO"
"3121","41","40+","B","1","ATT ASSAULT-2","E","1","6","3","0","E1","VFO","YES"
"3122","43","40+","W","3","DWI 2ND OFF","E","1","0","3","0","E2","PDO","NO"
"3123","25","25-29","B","1","CPW-2 >78","C","2","11","3","6","C1","VFO","NO"
"3124","27","25-29","W","1","CPSP-4","E","2","0","4","0","D1  ","PDO","NO"
"3125","30","30-39","B","1","CPW-2 >78","C","8","0","4","0","C1D1","VFO","NO"
"3126","21","<25","O","1","ROBBERY-3","D","2","4","7","0","D1","CVO","NO"
"3127","51","40+","W","6","CPCS-5 >79","D","1","3","1","6","D1","PDO","NO"
"3128","32","30-39","B","1","AGGR CRIM CNTPT","D","2","6","5","0","D1","PDO","NO"
"3129","38","30-39","W","5","CPSP-4","E","1","6","3","0","E1","PDO","NO"
"3130","22","<25","B","1","CPW-2 >78","C","2","11","4","0","C1  ","VFO","NO"
"3131","23","<25","W","2","ATT CPW-3/NON-VFO","E","1","6","3","0","E1","CVO","NO"
"3132","58","40+","B","6","IDENT THEFT 2","E","2","0","4","0","E1","PDO","NO"
"3133","54","40+","W","2","DWI 2ND OFF","E","1","4","4","0","E2","PDO","NO"
"3134","23","<25","W","1","BURGLARY-3","D","1","0","3","0","D1","PDO","YES"
"3135","35","30-39","W","1","DWI 2ND OFF","E","1","0","3","0","E1","PDO","YES"
"3136","41","40+","W","1","MURDER-2","A","22","0","99","99","A1A1B1","VFO","NO"
"3137","36","30-39","B","1","BURGLARY-1>78","B","20","0","40","0","B1B1B1","VFO","NO"
"3138","32","30-39","O","1","BURGLARY-3","D","1","8","5","0","D1  ","PDO","YES"
"3139","24","<25","W","1","DWI 2ND OFF","E","1","4","4","0","E1  ","PDO","YES"
"3140","57","40+","B","3","ATT BURGLARY-2","D","13","0","99","99","D1E1","VFO","NO"
"3141","58","40+","B","3","CSCS-3 >79","B","6","0","7","0","B2B2D1","PDO","NO"
"3142","53","40+","B","4","ATT BURGLARY-2","D","12","0","99","99","D1","VFO","NO"
"3143","41","40+","W","1","BURGLARY-3","D","1","0","3","0","D1E1E1","PDO","NO"
"3144","29","25-29","W","1","BURGLARY-3","D","1","4","4","0","D1  ","PDO","YES"
"3145","23","<25","H","1","CPW-3/NON-VFO","D","2","0","4","0","D1","CVO","NO"
"3146","21","<25","B","1","MENAC POL/PC OF","D","2","1","4","0","D1","VFO","NO"
"3147","48","40+","B","1","ATT ASSAULT-2","E","1","0","3","0","E1","VFO","NO"
"3148","59","40+","B","1","ROBBERY-3","D","2","0","4","0","D1","CVO","NO"
"3149","24","<25","B","2","CRIM POS FIRARM","E","1","6","3","0","E1","CVO","NO"
"3150","30","30-39","B","1","DWI 3RD/SUBSQNT","D","1","0","3","0","D1  ","PDO","YES"
"3151","26","25-29","B","1","ATT ROBBERY-3","E","1","6","3","0","E1","CVO","NO"
"3152","30","30-39","H","2","ATT ASSAULT-2","E","2","0","4","0","E1  ","VFO","YES"
"3153","42","40+","W","2","DWI 3RD/SUBSQNT","D","1","0","3","0","D1","PDO","NO"
"3154","36","30-39","W","3","GRAND LARCENY-3","D","2","0","4","0","D1","PDO","NO"
"3155","30","30-39","B","1","ASSAULT-2","D","2","6","3","0","D1E1D1","VFO","NO"
"3156","27","25-29","B","1","CRIM CONTEMPT-1","E","1","6","3","0","E1","PDO","NO"
"3157","44","40+","B","3","ATT CPW-3/VFO","E","5","0","10","0","D1E1E1","VFO","NO"
"3158","34","30-39","H","3","RECK ENDANG-1","D","3","6","7","0","D1","CVO","NO"
"3159","47","40+","H","5","BURGLARY-2","C","4","3","5","0","C1C1E1","VFO","NO"
"3160","41","40+","H","4","BURGLARY-3","D","7","0","14","0","D2","PDO","NO"
"3161","33","30-39","W","2","DWI 3RD/SUBSQNT","D","1","0","3","0","D1","PDO","NO"
"3162","54","40+","H","6","BURGLARY-3","D","4","0","8","0","D2D2","PDO","NO"
"3163","21","<25","B","1","ATT CSCS-5 >79","E","1","8","2","0","E1  ","PDO","NO"
